itm_practice_bolts_9_amount_pl|Talim Kısa Oku
itm_practice_boots|Talim Kısa Oku
itm_practice_boots_pl|Talim Kısa Oku
itm_red_tourney_armor|Kırmızı Turnuva Zırhı
itm_red_tourney_armor_pl|Kırmızı Turnuva Zırhı
itm_blue_tourney_armor|Mavi Turnuva Zırhı
itm_blue_tourney_armor_pl|Mavi Turnuva Zırhı
itm_green_tourney_armor|Yeşil Turnuva Zırhı
itm_green_tourney_armor_pl|Yeşil Turnuva Zırhı
itm_gold_tourney_armor|Sarı Turnuva Zırhı
itm_gold_tourney_armor_pl|Sarı Turnuva Zırhı
itm_red_tourney_helmet|Kırmızı Turnuva Miğferi
itm_red_tourney_helmet_pl|Kırmızı Turnuva Miğferi
itm_blue_tourney_helmet|Mavi Turnuva Miğferi
itm_blue_tourney_helmet_pl|Mavi Turnuva Miğferi
itm_green_tourney_helmet|Yeşil Turnuva Miğferi
itm_green_tourney_helmet_pl|Yeşil Turnuva Miğferi
itm_gold_tourney_helmet|Sarı Turnuva Miğferi
itm_gold_tourney_helmet_pl|Sarı Turnuva Miğferi
itm_arena_shield_red|Kalkan
itm_arena_shield_red_pl|Kalkan
itm_arena_shield_blue|Kalkan
itm_arena_shield_blue_pl|Kalkan
itm_arena_shield_green|Kalkan
itm_arena_shield_green_pl|Kalkan
itm_arena_shield_yellow|Kalkan
itm_arena_shield_yellow_pl|Kalkan
itm_arena_armor_white|Beyaz Arena Zırhı
itm_arena_armor_white_pl|Beyaz Arena Zırhı
itm_arena_armor_red|Kırmızı Arena Zırhı
itm_arena_armor_red_pl|Kırmızı Arena Zırhı
itm_arena_armor_blue|Mavi Arena Zırhı
itm_arena_armor_blue_pl|Mavi Arena Zırhı
itm_arena_armor_green|Yeşil Arena Zırhı
itm_arena_armor_green_pl|Yeşil Arena Zırhı
itm_arena_armor_yellow|Sarı Arena Zırhı
itm_arena_armor_yellow_pl|Sarı Arena Zırhı
itm_arena_tunic_white|Beyaz Arena Tuniği
itm_arena_tunic_white_pl|Beyaz Arena Tuniği
itm_arena_tunic_red|Kırmızı Arena Tuniği
itm_arena_tunic_red_pl|Kırmızı Arena Tuniği
itm_arena_tunic_blue|Mavi Arena Tuniği
itm_arena_tunic_blue_pl|Mavi Arena Tuniği
itm_arena_tunic_green|Yeşil Arena Tuniği
itm_arena_tunic_green_pl|Yeşil Arena Tuniği
itm_arena_tunic_yellow|Sarı Arena Tuniği
itm_arena_tunic_yellow_pl|Sarı Arena Tuniği
itm_arena_helmet_red|Kırmızı Arena Miğferi
itm_arena_helmet_red_pl|Kırmızı Arena Miğferi
itm_arena_helmet_blue|Mavi Arena Miğferi
itm_arena_helmet_blue_pl|Mavi Arena Miğferi
itm_arena_helmet_green|Yeşil Arena Miğferi
itm_arena_helmet_green_pl|Yeşil Arena Miğferi
itm_arena_helmet_yellow|Sarı Arena Miğferi
itm_arena_helmet_yellow_pl|Sarı Arena Miğferi
itm_steppe_helmet_white|Beyaz Bozkır Miğferi
itm_steppe_helmet_white_pl|Beyaz Bozkır Miğferi
itm_steppe_helmet_red|Kırmızı Bozkır Miğferi
itm_steppe_helmet_red_pl|Kırmızı Bozkır Miğferi
itm_steppe_helmet_blue|Mavi Bozkır Miğferi
itm_steppe_helmet_blue_pl|Mavi Bozkır Miğferi
itm_steppe_helmet_green|Yeşil Bozkır Miğferi
itm_steppe_helmet_green_pl|Yeşil Bozkır Miğferi
itm_steppe_helmet_yellow|Sarı Bozkır Miğferi
itm_steppe_helmet_yellow_pl|Sarı Bozkır Miğferi
itm_tourney_helm_white|Beyaz Turnuva Miğferi
itm_tourney_helm_white_pl|Beyaz Turnuva Miğferi
itm_tourney_helm_red|Kırmızı Turnuva Miğferi
itm_tourney_helm_red_pl|Kırmızı Turnuva Miğferi
itm_tourney_helm_blue|Mavi Turnuva Miğferi
itm_tourney_helm_blue_pl|Mavi Turnuva Miğferi
itm_tourney_helm_green|Yeşil Turnuva Miğferi
itm_tourney_helm_green_pl|Yeşil Turnuva Miğferi
itm_tourney_helm_yellow|Sarı Turnuva Miğferi
itm_tourney_helm_yellow_pl|Sarı Turnuva Miğferi
itm_arena_turban_red|Arena Sarığı
itm_arena_turban_red_pl|Arena Sarığı
itm_arena_turban_blue|Arena Sarığı
itm_arena_turban_blue_pl|Arena Sarığı
itm_arena_turban_green|Arena Sarığı
itm_arena_turban_green_pl|Arena Sarığı
itm_arena_turban_yellow|Arena Sarığı
itm_arena_turban_yellow_pl|Arena Sarığı
itm_book_tactics|De Re Militari
itm_book_tactics_pl|De Re Militari
itm_book_persuasion|Rhetorica ad Herennium
itm_book_persuasion_pl|Rhetorica ad Herennium
itm_book_leadership|Büyük Alixenus'un Hayatı
itm_book_leadership_pl|Büyük Alixenus'un Hayatı
itm_book_intelligence|Mantık üzerine Denemeler
itm_book_intelligence_pl|Mantık üzerine Denemeler
itm_book_trade|Nesnelerin Değeri üstüne bir Tez
itm_book_trade_pl|Nesnelerin Değeri üstüne bir Tez
itm_book_weapon_mastery|Kılıçlarla Savaşma Sanatı üzerine
itm_book_weapon_mastery_pl|Kılıçlarla Savaşma Sanatı üzerine
itm_book_engineering|Mekanik Teoremler Metodu
itm_book_engineering_pl|Mekanik Teoremler Metodu
itm_book_wound_treatment_reference|Şifalar Kitabı
itm_book_wound_treatment_reference_pl|Şifalar Kitabı
itm_book_training_reference|Silahlar Kitapçığı
itm_book_training_reference_pl|Silahlar Kitapçığı
itm_book_surgery_reference|Büyük Cerrahlık Kitabı
itm_book_surgery_reference_pl|Büyük Cerrahlık Kitabı
itm_spice|Baharat
itm_spice_pl|Baharat
itm_salt|Tuz
itm_salt_pl|Tuz
itm_oil|Yağ
itm_oil_pl|Yağ
itm_pottery|Çömlek
itm_pottery_pl|Çömlek
itm_raw_flax|Keten bohçası
itm_raw_flax_pl|Keten bohçası
itm_linen|Keten
itm_linen_pl|Keten
itm_wool|Yün
itm_wool_pl|Yün
itm_wool_cloth|Pamuk kumaş
itm_wool_cloth_pl|Pamuk kumaş
itm_raw_silk|Ham ipek
itm_raw_silk_pl|Ham ipek
itm_raw_dyes|İplik boyası
itm_raw_dyes_pl|İplik boyası
itm_velvet|Kadife
itm_velvet_pl|Kadife
itm_iron|Demir
itm_iron_pl|Demir
itm_tools|Aletler
itm_tools_pl|Aletler
itm_raw_leather|Deri
itm_raw_leather_pl|Deri
itm_leatherwork|İşlenmiş Deri
itm_leatherwork_pl|İşlenmiş Deri
itm_raw_date_fruit|Hurma
itm_raw_date_fruit_pl|Hurma
itm_furs|Kürk
itm_furs_pl|Kürk
itm_wine|Şarap
itm_wine_pl|Şarap
itm_ale|Bira
itm_ale_pl|Bira
itm_smoked_fish|Tütsülenmiş Balık
itm_smoked_fish_pl|Tütsülenmiş Balık
itm_cheese|Peynir
itm_cheese_pl|Peynir
itm_honey|Bal
itm_honey_pl|Bal
itm_sausages|Sosis
itm_sausages_pl|Sosis
itm_cabbages|Lahana
itm_cabbages_pl|Lahana
itm_dried_meat|Kurutulmuş Et
itm_dried_meat_pl|Kurutulmuş Et
itm_apples|Elma
itm_apples_pl|Elma
itm_raw_grapes|Üzüm
itm_raw_grapes_pl|Üzüm
itm_raw_olives|Zeytin
itm_raw_olives_pl|Zeytin
itm_grain|Tahıl
itm_grain_pl|Tahıl
itm_cattle_meat|Sığır Eti
itm_cattle_meat_pl|Sığır Eti
itm_bread|Ekmek
itm_bread_pl|Ekmek
itm_chicken|Tavuk
itm_chicken_pl|Tavuk
itm_pork|Domuz Eti
itm_pork_pl|Domuz Eti
itm_butter|Tereyağ
itm_butter_pl|Tereyağ
itm_siege_supply|Erzak
itm_siege_supply_pl|Erzak
itm_quest_wine|Şarap
itm_quest_wine_pl|Şarap
itm_quest_ale|Bira
itm_quest_ale_pl|Bira
itm_tutorial_sword|Kılıç
itm_tutorial_sword_pl|Kılıç
itm_tutorial_axe|Balta
itm_tutorial_axe_pl|Balta
itm_tutorial_spear|Mızrak
itm_tutorial_spear_pl|Mızrak
itm_tutorial_club|Sopa
itm_tutorial_club_pl|Sopa
itm_tutorial_battle_axe|Savaş Baltası
itm_tutorial_battle_axe_pl|Savaş Baltası
itm_tutorial_arrows|Oklar
itm_tutorial_arrows_pl|Oklar
itm_tutorial_bolts|Kundak oku
itm_tutorial_bolts_pl|Kundak oku
itm_tutorial_short_bow|Kısa Yay
itm_tutorial_short_bow_pl|Kısa Yay
itm_tutorial_crossbow|Kundaklı Yay
itm_tutorial_crossbow_pl|Kundaklı Yay
itm_tutorial_throwing_daggers|Fırlatma Hançeri
itm_tutorial_throwing_daggers_pl|Fırlatma Hançeri
itm_tutorial_saddle_horse|Binek Atı
itm_tutorial_saddle_horse_pl|Binek Atı
itm_tutorial_shield|İstavroz Kalkan
itm_tutorial_shield_pl|İstavroz Kalkan
itm_tutorial_staff_no_attack|Asa
itm_tutorial_staff_no_attack_pl|Asa
itm_tutorial_staff|Asa
itm_tutorial_staff_pl|Asa
itm_arena_armor_red_vae|Arena Zırhı
itm_arena_armor_red_vae_pl|Arena Zırhı
itm_arena_armor_blue_vae|Arena Zırhı
itm_arena_armor_blue_vae_pl|Arena Zırhı
itm_arena_armor_green_vae|Arena Zırhı
itm_arena_armor_green_vae_pl|Arena Zırhı
itm_arena_armor_yellow_vae|Arena Zırhı
itm_arena_armor_yellow_vae_pl|Arena Zırhı
itm_arena_tunic_red_khe|Arena Kıyafeti
itm_arena_tunic_red_khe_pl|Arena Kıyafeti
itm_arena_tunic_blue_khe|Arena Kıyafeti
itm_arena_tunic_blue_khe_pl|Arena Kıyafeti
itm_arena_tunic_green_khe|Arena Kıyafeti
itm_arena_tunic_green_khe_pl|Arena Kıyafeti
itm_arena_tunic_yellow_khe|Arena Kıyafeti
itm_arena_tunic_yellow_khe_pl|Arena Kıyafeti
itm_arena_armor_red_nor|Arena Zırhı
itm_arena_armor_red_nor_pl|Arena Zırhı
itm_arena_armor_blue_nor|Arena Zırhı
itm_arena_armor_blue_nor_pl|Arena Zırhı
itm_arena_armor_green_nor|Arena Zırhı
itm_arena_armor_green_nor_pl|Arena Zırhı
itm_arena_armor_yellow_nor|Arena Zırhı
itm_arena_armor_yellow_nor_pl|Arena Zırhı
itm_arena_tunic_red_sar|Arena Kıyafeti
itm_arena_tunic_red_sar_pl|Arena Kıyafeti
itm_arena_tunic_blue_sar|Arena Kıyafeti
itm_arena_tunic_blue_sar_pl|Arena Kıyafeti
itm_arena_tunic_green_sar|Arena Kıyafeti
itm_arena_tunic_green_sar_pl|Arena Kıyafeti
itm_arena_tunic_yellow_sar|Arena Kıyafeti
itm_arena_tunic_yellow_sar_pl|Arena Kıyafeti
itm_sumpter_horse|Yük Beygiri
itm_sumpter_horse_pl|Yük Beygiri
itm_saddle_horse|Binek Atı
itm_saddle_horse_pl|Binek Atı
itm_saddle_horse1|Binek Atı
itm_saddle_horse1_pl|Binek Atı
itm_steppe_horse|Bozkır Atı
itm_steppe_horse_pl|Bozkır Atı
itm_steppe_horse1|Bozkır Atı
itm_steppe_horse1_pl|Bozkır Atı
itm_arabian_horse_a|Çöl atı
itm_arabian_horse_a_pl|Çöl atı
itm_courser|Koşu Atı
itm_courser_pl|Koşu Atı
itm_courser1|Kergit Koşu Atı
itm_courser1_pl|Kergit Koşu Atı
itm_arabian_horse_b|Sarranid Atı
itm_arabian_horse_b_pl|Sarranid Atı
itm_hunter|Av Atı
itm_hunter_pl|Av Atı
itm_hunter1|Kuzeyli Atı
itm_hunter1_pl|Kuzeyli Atı
itm_hunter2|Kuzeyli Atı
itm_hunter2_pl|Kuzeyli Atı
itm_hunter3|Kuzeyli Atı
itm_hunter3_pl|Kuzeyli Atı
itm_hunter4|Ordu Atı
itm_hunter4_pl|Ordu Atı
itm_hunter5|Ordu Atı
itm_hunter5_pl|Ordu Atı
itm_hunter6|Kergit Ordu Atı
itm_hunter6_pl|Kergit Ordu Atı
itm_hunter7|Kergit Atı
itm_hunter7_pl|Kergit Atı
itm_hunter8|Kergit Atı
itm_hunter8_pl|Kergit Atı
itm_hunter9|Kergit Atı
itm_hunter9_pl|Kergit Atı
itm_warhorse|Savaş Atı
itm_warhorse_pl|Savaş Atı
itm_warhorse_brass|Sarranid Savaş Atı
itm_warhorse_brass_pl|Sarranid Savaş Atı
itm_sarranid_warhorse2|Çöl Savaş Atı
itm_sarranid_warhorse2_pl|Çöl Savaş Atı
itm_charger_pla|Plaka Zırhlı Savaş Atı
itm_charger_pla_pl|Plaka Zırhlı Savaş Atı
itm_charger|Hücum Atı
itm_charger_pl|Hücum Atı
itm_charger_black|Siyah Hücum Atı
itm_charger_black_pl|Siyah Hücum Atı
itm_charger_steel|Hücum Atı
itm_charger_steel_pl|Hücum Atı
itm_steppe_char_iron|Bozkır Hücum Atı
itm_steppe_char_iron_pl|Bozkır Hücum Atı
itm_steppe_char_brass|Bozkır Hücum Atı
itm_steppe_char_brass_pl|Bozkır Hücum Atı
itm_warhorse_sarranid_brass|Sarranid Hücum Atı
itm_warhorse_sarranid_brass_pl|Sarranid Hücum Atı
itm_plate_charger_brown|Plaka Zırhlı Hücum Atı
itm_plate_charger_brown_pl|Plaka Zırhlı Hücum Atı
itm_plate_charger_white|Plaka Zırhlı Hücum Atı
itm_plate_charger_white_pl|Plaka Zırhlı Hücum Atı
itm_sultan_horse|Sultan Atı
itm_sultan_horse_pl|Sultan Atı
itm_camel|Deve
itm_camel_pl|Deve
itm_arrows|Ok
itm_arrows_pl|Ok
itm_khergit_arrows_1|Ok
itm_khergit_arrows_1_pl|Ok
itm_barbed_arrows_khe|Kergit Oku
itm_barbed_arrows_khe_pl|Kergit Oku
itm_khergit_arrows|Kergit İnce Temrenli Ok
itm_khergit_arrows_pl|Kergit İnce Temrenli Ok
itm_barbed_arrows|Kanca Temrenli Ok
itm_barbed_arrows_pl|Kanca Temrenli Ok
itm_bodkin_arrows|İnce Temrenli Ok
itm_bodkin_arrows_pl|İnce Temrenli Ok
itm_bolts|Kundaklı Yay Oku
itm_bolts_pl|Kundaklı Yay Oku
itm_steel_bolts|Çelik Kundaklı Yay Oku
itm_steel_bolts_pl|Çelik Kundaklı Yay Oku
itm_cartridges|Cephane
itm_cartridges_pl|Cephane
itm_pilgrim_disguise|Gizlenme Kıyafeti
itm_pilgrim_disguise_pl|Gizlenme Kıyafeti
itm_pilgrim_hood|Gizlenme Başlığı
itm_pilgrim_hood_pl|Gizlenme Başlığı
itm_leather_gloves|Deri Eldiven
itm_leather_gloves_pl|Deri Eldiven
itm_mail_mittens|Örme Zırh Elçek
itm_mail_mittens_pl|Örme Zırh Elçek
itm_brass_mail_mittens|Örme Zırh Elçek
itm_brass_mail_mittens_pl|Örme Zırh Elçek
itm_mail_mittens_m|Örme Zırh Elçek
itm_mail_mittens_m_pl|Örme Zırh Elçek
itm_scale_gauntlets|Pullu Elçek
itm_scale_gauntlets_pl|Pullu Elçek
itm_brass_scale_gauntlets|Pullu Elçek
itm_brass_scale_gauntlets_pl|Pullu Elçek
itm_lamellar_gauntlets|İnce Tabakalı Eldiven
itm_lamellar_gauntlets_pl|İnce Tabakalı Eldiven
itm_brass_lamellar_gauntlets|İnce Tabakalı Deri Eldiven
itm_brass_lamellar_gauntlets_pl|İnce Tabakalı Deri Eldiven
itm_gauntlets|Zırhlı Eldiven
itm_gauntlets_pl|Zırhlı Eldiven
itm_wisby_gauntlets_black|Zırhlı Eldiven
itm_wisby_gauntlets_black_pl|Zırhlı Eldiven
itm_wisby_gauntlets_red|Zırhlı Eldiven
itm_wisby_gauntlets_red_pl|Zırhlı Eldiven
itm_mail_gauntlets|Örme Zırh Eldiven
itm_mail_gauntlets_pl|Örme Zırh Eldiven
itm_hourglass_gauntlets_ornate|Gösterişli Kumsaati Elçek
itm_hourglass_gauntlets_ornate_pl|Gösterişli Kumsaati Elçek
itm_hourglass_gauntlets|Kumsaati Elçek
itm_hourglass_gauntlets_pl|Kumsaati Elçek
itm_wrapping_boots|Bağlama Bot
itm_wrapping_boots_pl|Bağlama Bot
itm_woolen_hose|Yün Çorap
itm_woolen_hose_pl|Yün Çorap
itm_blue_hose|Mavi Çorap
itm_blue_hose_pl|Mavi Çorap
itm_hunter_boots|Avcı Çizmesi
itm_hunter_boots_pl|Avcı Çizmesi
itm_hide_boots|Deri Çizme
itm_hide_boots_pl|Deri Çizme
itm_ankle_boots|Bilek Botu
itm_ankle_boots_pl|Bilek Botu
itm_nomad_boots|Göçer Çizmesi
itm_nomad_boots_pl|Göçer Çizmesi
itm_leather_boots|Deri Çizme
itm_leather_boots_pl|Deri Çizme
itm_leather_boots1|Deri Çizme
itm_leather_boots1_pl|Deri Çizme
itm_splinted_leather_greaves|Deri Lata Tozluk
itm_splinted_leather_greaves_pl|Deri Lata Tozluk
itm_mail_chausses|Örme Zırh Tozluk
itm_mail_chausses_pl|Örme Zırh Tozluk
itm_splinted_greaves|Lata Tozluk
itm_splinted_greaves_pl|Lata Tozluk
itm_splinted_greaves_nospurs|Lata Tozluk
itm_splinted_greaves_nospurs_pl|Lata Tozluk
itm_splinted_greaves_spurs|Topuk Destekli Lata Tozluk
itm_splinted_greaves_spurs_pl|Topuk Destekli Lata Tozluk
itm_splinted_greaves_rus|Vaegir Lata Tozluk
itm_splinted_greaves_rus_pl|Vaegir Lata Tozluk
itm_nord_splinted_greaves|Nordik Lata Tozluk
itm_nord_splinted_greaves_pl|Nordik Lata Tozluk
itm_splinted_greaves1|Kergit Lata Tozluk
itm_splinted_greaves1_pl|Kergit Lata Tozluk
itm_mail_boots|Örme Zırh Çizme
itm_mail_boots_pl|Örme Zırh Çizme
itm_mail_boots_brass|Örme Zırh Çizme
itm_mail_boots_brass_pl|Örme Zırh Çizme
itm_iron_greaves|Demir Tozluk
itm_iron_greaves_pl|Demir Tozluk
itm_steel_greaves|Çelik Tozluk
itm_steel_greaves_pl|Çelik Tozluk
itm_shynbaulds|Demir Tozluk
itm_shynbaulds_pl|Demir Tozluk
itm_black_greaves|Kara Tozluk
itm_black_greaves_pl|Kara Tozluk
itm_khergit_leather_boots|Kergit Deri Botu
itm_khergit_leather_boots_pl|Kergit Deri Botu
itm_khanboots|Han Çizmesi
itm_khanboots_pl|Han Çizmesi
itm_sarranid_boots_a|Sarranid Çarığı
itm_sarranid_boots_a_pl|Sarranid Çarığı
itm_sarranid_boots_b|Sarranid Deri Botu
itm_sarranid_boots_b_pl|Sarranid Deri Botu
itm_sarranid_boots_black|Sarranid Siyah Deri Botu
itm_sarranid_boots_black_pl|Sarranid Siyah Deri Botu
itm_sarranid_boots_c|Kaplama Bot
itm_sarranid_boots_c_pl|Kaplama Bot
itm_camel_boots_black|Kaplama Bot
itm_camel_boots_black|Kaplama Bot
itm_sarranid_boots_d|Sarranid Zırhlı Botu
itm_sarranid_boots_d_pl|Sarranid Zırhlı Botu
itm_sarranid_boots_brass|Sarranid Elit Zırhlı Botu
itm_sarranid_boots_brass_pl|Sarranid Elit Zırhlı Botu
itm_brass_boots|Plaka Zırhlı Çizme
itm_brass_boots_pl|Plaka Zırhlı Çizme
itm_narf_hose|Pantolon
itm_narf_hose_pl|Pantolon
itm_hose_kneecops_red|Dizlikli Pantolan
itm_hose_kneecops_red_pl|Dizlikli Pantolan
itm_hose_kneecops_green|Dizlikli Pantolan
itm_hose_kneecops_green_pl|Dizlikli Pantolan
itm_sarranid_head_cloth|Sarranid Hanım Başörtüsü
itm_sarranid_head_cloth_pl|Sarranid Hanım Başörtüsü
itm_sarranid_head_cloth_b|Sarranid Hanım Başörtüsü
itm_sarranid_head_cloth_b_pl|Sarranid Hanım Başörtüsü
itm_sarranid_felt_head_cloth|Başörtüsü
itm_sarranid_felt_head_cloth_pl|Başörtüsü
itm_sarranid_felt_head_cloth_b|Başörtüsü
itm_sarranid_felt_head_cloth_b_pl|Başörtüsü
itm_lady_dress_ruby|Hanım Elbisesi
itm_lady_dress_ruby_pl|Hanım Elbisesi
itm_lady_dress_green|Hanım Elbisesi
itm_lady_dress_green_pl|Hanım Elbisesi
itm_lady_dress_blue|Hanım Elbisesi
itm_lady_dress_blue_pl|Hanım Elbisesi
itm_red_dress|Kırmızı Elbise
itm_red_dress_pl|Kırmızı Elbise
itm_brown_dress|Kahverengi Elbise
itm_brown_dress_pl|Kahverengi Elbise
itm_green_dress|Yeşil Elbise
itm_green_dress_pl|Yeşil Elbise
itm_blue_lady_dress|Mavi Elbise
itm_blue_lady_dress_pl|Mavi Elbise
itm_khergit_lady_dress|Kergit Hanım Elbisesi
itm_khergit_lady_dress_pl|Kergit Hanım Elbisesi
itm_khergit_lady_dress_b|Kergit Deri Hanım Elbisesi
itm_khergit_lady_dress_b_pl|Kergit Deri Hanım Elbisesi
itm_khergit_lady_dress_purple|Kergit Hanım Elbisesi
itm_khergit_lady_dress_purple_pl|Kergit Hanım Elbisesi
itm_khergit_lady_dress_red|Kergit Hanım Elbisesi
itm_khergit_lady_dress_red_pl|Kergit Hanım Elbisesi
itm_sarranid_lady_dress|Sarranid Hanım Elbisesi
itm_sarranid_lady_dress_pl|Sarranid Hanım Elbisesi
itm_sarranid_lady_dress_b|Sarranid Hanım Elbisesi
itm_sarranid_lady_dress_b_pl|Sarranid Hanım Elbisesi
itm_sarranid_common_dress|Sarranid Elbisesi
itm_sarranid_common_dress_pl|Sarranid Elbisesi
itm_sarranid_common_dress_b|Sarranid Elbisesi
itm_sarranid_common_dress_b_pl|Sarranid Elbisesi
itm_sarranid_common_dress1|Sarranid Elbisesi
itm_sarranid_common_dress1_pl|Sarranid Elbisesi
itm_courtly_outfit|Asil Kıyafeti
itm_courtly_outfit_pl|Asil Kıyafeti
itm_nobleman_outfit|Soylu Kıyafeti
itm_nobleman_outfit_pl|Soylu Kıyafeti
itm_nomad_armor|Göçer Zırhı
itm_nomad_armor_pl|Göçer Zırhı
itm_black_nomad_armor|Siyah Göçer Zırhı
itm_black_nomad_armor_pl|Siyah Göçer Zırhı
itm_khergit_armor|Kergit Zırhı
itm_khergit_armor_pl|Kergit Zırhı
itm_black_khergit_armor|Siyah Kergit Zırhı
itm_black_khergit_armor_pl|Siyah Kergit Zırhı
itm_leather_jacket|Deri Parka
itm_leather_jacket_pl|Deri Parka
itm_rawhide_coat|Hamderi Kaban 
itm_rawhide_coat_pl|Hamderi Kaban
itm_furcoat1|Hamderi Kaban 
itm_furcoat1_pl|Hamderi Kaban
itm_furcoat2|Hamderi Kaban 
itm_furcoat2_pl|Hamderi Kaban
itm_leather_armor|Deri Zırh
itm_leather_armor_pl|Deri Zırh
itm_fur_coat|Kürk Palto
itm_fur_coat_pl|Kürk Palto
itm_leatherclth|Deri Giysi
itm_leatherclth_pl|Deri Giysi
itm_leatherclth1|Deri Giysi
itm_leatherclth1_pl|Deri Giysi
itm_leatherclth2|Deri Giysi
itm_leatherclth2_pl|Deri Giysi
itm_coat|Palto
itm_coat_pl|Palto
itm_leather_coat|Deri Palto
itm_leather_coat_pl|Deri Palto
itm_mail_coat|Zırhlı Palto
itm_mail_coat_pl|Zırhlı Palto
itm_long_mail_coat|Uzun Zırhlı Palto
itm_long_mail_coat_pl|Uzun Zırhlı Palto
itm_mail_with_tunic_red|Örme Zırh Tunik
itm_mail_with_tunic_red_pl|Örme Zırh Tunik
itm_mail_with_tunic_green|Örme Zırh Tunik
itm_mail_with_tunic_green_pl|Örme Zırh Tunik
itm_sleeveless_mail_coat|Kolsuz Zırhlı Palto
itm_sleeveless_mail_coat_pl|Kolsuz Zırhlı Palto
itm_sleeveless_coat|Kolsuz Palto
itm_sleeveless_coat_pl|Kolsuz Palto
itm_hide_coat|Post Palto
itm_hide_coat_pl|Post Palto
itm_merchant_outfit|Tüccar Kıyafeti
itm_merchant_outfit_pl|Tüccar Kıyafeti
itm_homespun_dress|Ev-yapımı Elbise
itm_homespun_dress_pl|Ev-yapımı Elbise
itm_thick_coat|Kalın Palto
itm_thick_coat_pl|Kalın Palto
itm_coat_with_cape|Pelerinli Palto
itm_coat_with_cape_pl|Pelerinli Palto
itm_steppe_outfit|Bozkır Kıyafeti
itm_steppe_outfit_pl|Bozkır Kıyafeti
itm_nordic_outfit|Nord Kıyafeti
itm_nordic_outfit_pl|Nord Kıyafeti
