qstr_{reg61}_{reg58?_{reg|{reg61} {reg58?({reg58} Atanmamış) :}Merkez
qstr_{reg62}_Caravans|{reg62} Karavan
qstr_{reg60}_{reg59?_{reg|{reg60} {reg59?({reg59} Mahkûm) :}Lord
qstr_How_will_your_male_v|Erkek derebeyleriniz nasıl tanınsın?
qstr_How_will_your_female|Kadın derebeyleriniz nasıl tanınsın?
qstr_Use_the_Titles_Enter|Yukarıda girilen ünvanları kullan.
qstr_Use_Default_Titles__|Varsayılan ünvanları kullan (Lord/Leydi).
qstr_Sell_items_automatic|Eşyaları ayrılırken otomatik olarak sat:
qstr_Price_limit_for_auto|OtoSatış için ücret limiti:
qstr_Item_types_for_auto_|OtoSatış için eşya türü:
qstr_Select_all|Hepsini seç
qstr_Select_invert|Tersini seç
qstr_Buy_food_automatical|Ayrılırken otomatik olarak yiyecek al:
qstr_*|*
qstr__Courtships_in_progr| Kur yapılıyor 
qstr__Known_Lords_by_Rela| Tanınan Lordlar ve İlişkiler 
qstr__Character_&_Compani| Karakter & Yoldaşlar 
qstr__Done_| Tamamlandı 
qstr_Your_supporters|Senin Destekçilerin
qstr_Swadians|Svadyalılar
qstr_Vaegirs|Vaegirler
qstr_Khergits|Kergitler
qstr_Nords|Nordlar
qstr_Rhodoks|Rodoklar
qstr_Sarranids|Sarranidler
qstr_All_Factions|Tüm Taraflar
qstr__near_{s10}| {s10} yakınlarında
qstr_{!}Defending|{!}Savunma yapılıyor
qstr_{!}Gathering_army|{!}Ordu toplanıyor
qstr_{!}Besieging_{s11}|{!}{s11} kuşatılıyor
qstr_{!}Raiding_{s11}|{!}{s11} yağmalanıyor
qstr_{!}Attacking_enemies|{!}{s11} yakınındaki düşmanlara saldırılıyor
qstr_{!}{s12}__controvers|{!}{s12} (İhtilaf: {reg21})
qstr_{!}{s12}^Screening_p|{!}{s12}^Ayırılan grup: {s38}
qstr_{!}{s10}^Faction_pol|{!}{s10}^Krallığın siyasi meselesi: {s11}
qstr_{!}{s10}__on_agenda_|{!}{s10} ({reg4} saattir gündemde)
qstr_Your_recruiter_who_w|{s13} için {reg10} asker getirmekle görevlendirdiğin toplayıcı{s10} öldürüldü!
qstr_Your_caravan_sending|{s12}nden {s13} için yolladığın karavan ele geçirildi{s10}!
qstr_Your_messenger_on_th|{s13} yolunda olan ulağın öldürüldü{s10}!
qstr_Your_soldiers_patrol|{s13} devriyesi gezen birlik yok edildi{s10}!
qstr_A_scout_trying_to_ga|{s13} hakkında bilgi toplayan casusun infaz edildi{s10}!
qstr_{s1}_of_{s3}_was_def|{s3} {s1} yenildi, ama kaçmayı başardı.
qstr_{s1}_is_now_a_prison|{s1} artık {s2}'nde mahkûm.
qstr_{s54}_is_a_claimant_|{s54}, {s56} tahtında hak talep ediyor.
qstr_nowhere|Hiçbir yer
qstr_{s57}_and_{s58}|{s57} ve {s58}
qstr_{reg3?She:He}|{reg3?O:O}
qstr_The_town_of_{s50}|{s50}
qstr_The_village_of_{s50}|{s52} yakınlarındaki {s50}
qstr_{s51}_belongs_to_{s1|{s51} sahibi {s2}ndan {s1} ve senin sarayının olduğu yer.^
qstr_{s51}_belongs_to_{s1}|{s51} sahibi {s2}ndan {s1} ve onun yaşadığı yer.^
qstr_{s51}_belongs_to_{s1}_|{s51} sahibi {s2}ndan {s1} ve onun yaşadığı yer.^
qstr_{s51}_belongs_to_{s1}_o|{s51} sahibi {s2}ndan {s1}.^
qstr_{s51}_belongs_to_{s2|{s51} sahibi {s2} ama henüz bir lorda verilmedi.^
qstr_{s51}_belongs_to_{s2}|{s51} sahibi {s2}.^
qstr_{s2}Its_market_town_|{s2}Pazar şehri {s8}.^
qstr_{s7}_and_{s8}|{s7} ve {s8}
qstr_{s2}It_has_no_villag|{s2}Hiç köyü yok.^
qstr_{s2}{reg0?Its_villag|{s2}{reg0?Bağlı köyleri:Bağlı köyü} {s8}.^
qstr_{s2}Its_prosperity_i|{s2}Refah durumu: {s50} ({reg7})
qstr_noone|hiçkimse
qstr_{s9}_and_{s10}|{s9} ve {s10}
qstr_{s5}_has_been_defeat|{s5} yenildi!
qstr_{s7}_opened_the_gate|{s7} kapıları açtı
qstr_{s7}_closed_the_gate|{s7} kapıları kapattı
qstr_+{reg1}_to_party_mor|Grup moraline +{reg1}
qstr_Requires_{reg1}_inte|Okumak için {reg1} zekâ gerekir.
qstr_Reading_Progress:_{r|Okuma süreci: %{reg1}
qstr_wound_treament|yara bakımı
qstr_trainer|talimci
qstr_surgery|cerrahlık
qstr_+1_to_{s1}_while_in_|Envanterdeyken {s1} becerisine +1
qstr_Move_here|Buraya hareket et.
qstr_View_notes|Notlara bak.
qstr_Accompany|Refakat et.
qstr_killed|ölü
qstr_wounded|yaralı
qstr_{s0}^TOTAL:_{reg3}__|{s0}^TOPLAM: {reg3} ({s2})
qstr_^None|^Hiç
qstr_nothing|hiç
qstr_{reg0}_village{reg1?|{reg0} köy
qstr_{reg0}_castle{reg1?s|{reg0} kale
qstr_{reg0}_castle{reg1?s:|{reg0} kale ve {s0}
qstr_{reg0}_town{reg1?s:}|{reg0} şehir
qstr_{reg0}_town{reg1?s:}_|{reg0} şehir ve {s0}
qstr_{reg0}_town{reg1?s:}_{|{reg0} şehir, {s0}
qstr_Your_opponents_are_r|Rakiplerin dövüşe hazır.
qstr_Try_to_destroy_as_ma|Olabildiğince fazla hedefi yok etmeye çalış. Pisti tamamlamak için iki buçuk dakikan var.
qstr_Stay_behind_the_line|Çizginin arkasında durup hedefleri vur. Boşa sallamamaya çalış.
qstr_Battle_Advantage_=_{|Savaş Avantajı = {reg0}.
qstr_{s9}_wants_you_to_re|{s9} sonraki emre kadar ordusunu takip etmeni istiyor.
qstr_Tribune|Tribün
qstr_{s5}_of_the_{s7}_has|{s7}ndan {s5} {s4} sahibi oldu.
qstr_{s4}_has_been_awarde|{s4}, {s7}ndan {s5}{.e} bahşedildi.
qstr_pt_in_{s11}|grup {s11} içinde
qstr__Being_Raided_|(Saldırı altında)
qstr__Looted_|(Yağmalandı)
qstr__Under_Siege_|(Kuşatma Altında)
qstr_The_village_of_{s1}_|{s1} {s2} tarafından yağmalandı.
qstr_{s3}_is_no_longer_un|{s3} artık kuşatma altında değil.
qstr_Small_bands_of_enemi|{s1} yakınlarında ufak bir düşman grubu tespit edildi.
qstr_Enemy_patrols_spotte|{s1} yakınlarında düşman grubu tespit edildi.
qstr_Medium_sized_group_o|{s1} yakınlarında orta büyüklükte bir düşman grubu tepit edildi.
qstr_Significant_group_of|{s1} yakınlarında kalabalık bir düşman grubu tespit edildi.
qstr_Army_of_enemies_spot|Düşman ordusu {s1} yakınlarında tespit edildi.
qstr_Large_army_of_enemie|Kalabalık bir düşman ordusu {s1} yakınlarında tespit edildi.
qstr_Great_host_of_enemie|Dev bir düşman ordusu {s1} yakınlarında tepsit edildi.
qstr_{s0}_collects_{reg0}|{s0} {s4}dan {reg0} dinar topladı, şu anki zenginlik: {reg1} dinar
qstr__{s10}_of_{s13}_recr| {s13}ndan {s10}, {s14} içinde {s11} {s12} topladı
qstr_{s1}_has_been_besieg|{s1} {s3}ndan {s2} tarafından kuşatıldı.
qstr__{s1}__{s11}:_{s14}| ({s1}) {s11}: {s14}
qstr_{s14}__{s21}_|{s14} ({s21})
qstr_{s5}_has_the_greates|{s5} {s4}ndaki lordlar arasında yeni mareşal olamak için müthiş bir destek topladı.{s0} isteksiz ve onların fikrini değiştiremiyor.
qstr_{s5}_has_the_greatest|{s5} {s4}ndaki lordlar arasında {s1} toprağını almak için müthiş bir destek topladı.{s0} isteksiz ve onların fikrini değiştiremiyor.
qstr_{s5}_has_the_greatest_|{s5} {s4}ndaki lordlar arasında yeni mareşal olamak için müthiş bir destek topladı, ama {s0} fikirlerini değiştiriyor.
qstr_{s5}_has_the_greatest_s|{s5} {s4}ndaki lordlar arasında {s1} toprağını almak için müthiş bir destek topladı, ama {s0} fikirlerini değiştiriyor.
qstr_{s1}_is_the_new_mars|{s2}'nın yeni mareşali {s1}.
qstr_You_gained_{reg12}_r|{reg12} nam kazandın.
qstr_You_lose_{reg12}_ren|{reg12} nam kaybettin.
qstr_Your_relation_with_{|{s1} ile ilişkin ilerledi.
qstr_Your_relation_with_{s|{s1} ile ilişkin geriledi.
qstr_You_gain_honour.|Onur kazandın.
qstr_You_lose_honour.|Onur kaybettin.
qstr_{s1}_has_declared_wa|{s1}, {s2}na savaş açtı.
qstr_{s0}_is_laying_siege|{s0} kuşatmayı {s1} etrafına kuruyor.
qstr_{s0}_is_patrolling_a|{s0} {s1} etrafında devriye geziyor.
qstr_{s0}_is_raiding_arou|{s0} {s1} etrafında baskın yapıyor.
qstr_{s0}_is_engaging_{s1|{s0} {s1} ile karşılaşıyor.
qstr_{s0}_is_accompanying|{s0} {s1} eşlik ediyor.
qstr_{s0}_is_screening_th|{s0} {s1} gelişmelerini araştırıyor.
qstr_{s0}_is_trading_with|{s0} {s1} ile ticaret yapıyor.
qstr_{s0}_is_retreating_t|{s0} {s1} topraklarına geri çekiliyor.
qstr_{s0}_is_visiting_{s1|{s0} {s1} topraklarını ziyaret ediyor.
qstr_{s1}_and_{s2}_have_m|{s1} ve {s2} barış anlaşması imzaladılar.
qstr_{s2}_{reg3?was:is_cu|{s2} {reg3?{s3} topraklarındaydı:şu anda {s3} topraklarında}.
qstr_{s2}_{reg3?was:is}_t|{s2} {s3} topraklarına doğru {reg3?gidiyordu:gidiyor} ve {reg3?:şu sıralar} {s4} yakınlarında {reg3?idi:olmalı}.
qstr_{s2}_{reg3?was:is}_tr|{s2} {s3} topraklarına seyahat {reg3?ediyordu:ediyor} ve {reg3?:şu anda} {s4} ile {s1} {reg3?arasındaydı:arasında olmalı}.
qstr_{s2}_{reg3?was:is}_i|{s2} {reg3?kırdaydı:kırda} ve {reg3?:şu sıralar} {s3} {reg3?yakınlarındaydı:yakınlarında olmalı}.
qstr_{s2}_{reg3?was:is}_in|{s2} savaş {reg3?meydanındaydı:meydanında} ve {reg3?:şu anda} {s3} ile {s1} {reg3?arasındaydı:arasında olmalı}.
qstr_{s2}_{reg3?was:is}_b|{s2} {s3} zindanında {reg3?hapsedilmişti:tutuluyor}.
qstr_{s2}_{reg3?was:has_b|{s2} düşmanları tarafından esir {reg3?alınmıştı:tutuluyor}. 
qstr_{reg3?{s2}_s_locatio|{reg3?{s2} nerede bilinmiyordu:{s2} nerede bilmiyorum}.
qstr_{s6}_has_joined_your|{s6} grubuna katıldı
qstr_You_now_owe_{reg2}_d|{s1}'{.e} {reg2} dinar borçlusun.
qstr_Renown_value_for_thi|Bu savaşın nam değeri {reg8}.
qstr_You_have_run_into_a_|Bir tuzağa düştün!
qstr_You_are_attacked_by_|Bir grup haydut tarafından saldırıya uğradın!
qstr_Holding|Duruyor
qstr_Following|İzliyor
qstr_Charging|Hücum ediyor
qstr_Advancing|İlerliyor
qstr_Falling_Back|Geri Çekiliyor
qstr_Standing_Closer|Birbirine yaklaşıyor
qstr_Spreading_Out|Birbirinden uzaklaşıyor
qstr_Standing|Duruyor
qstr_N/A|N/A
qstr_Free|Serbest
qstr_Any_Weapon|Silah serbest
qstr_Blunt_Weapons|Bayıltıcı Silahlar
qstr_Your_soldiers_patroll|{s6} bölgesinde devriye gezen birlik parasını ödeyemediğinden dağıldı!
qstr_{s1}_Rebels|{s1} Asileri
qstr_Given_by:_{s62}|{s62} tarafından verildi.
qstr_Given_on:_{s60}|{s60} tarihinde verildi.
qstr_You_have_{reg0}_days|Bu görevi bitirmek için {reg0} günün var.
qstr_This_quest_has_been_|Bu görev sonlandı. Bitirmek için {s59} ile konuş.
qstr_This_quest_has_been_s|Bu görev başarıyla tamamlandı. {s59} ile konuşup ödülünü al.
qstr_This_quest_has_faile|Bu görev başarısız oldu. {s59} ile konuşup durumu açıkla.
qstr_At_the_time_quest_wa|Görev verildiğinde:^{s1}
qstr_{s5}_has_a_strength_|{s5} gücü : {reg1} asker
qstr_The_last_time_you_sa|Onu son gördüğün yer {s1}.
qstr_The_last_time_you_he|Onun hakkında son haber aldığın zaman {s1}.
qstr_Current_garrison_con|Garnizonda {reg5} asker bulunuyor.{reg4?^{reg6} gün yetecek yiyecek stoğu var.:}
qstr_Very_Poor|Çok Fakir
qstr_Poor|Fakir
qstr_Average|Ortalama
qstr_Rich|Zengin
qstr_Very_Rich|Çok Zengin
qstr_Manor|Malikâne
qstr_A_manor_lets_you_res|Malikâne, köyde kalmanı sağlar ve  burada kalırken askerlerin maaşını yarıya düşürür.
qstr_Mill|Değirmen
qstr_A_mill_increases_vil|Değirmen, köyün refah seviyesini her hafta 3 artırır.
qstr_Watch_Tower|Gözcü Kulesi
qstr_A_watch_tower_lets_t|Gözcü kulesi, köylülerin daha erken alarm vermelerini sağlar. Düşmanların köyü yağmalaması için gereken zamanı %25 artırır.
qstr_School|Okul
qstr_A_shool_increases_th|Okul, köylülerin sadakatini her ay 1 artırır.
qstr_Messenger_Post|Ulak Karakolu
qstr_A_messenger_post_let|Ulak karakolu, yakında düşman olduğu zamanlarda çok uzakta olsan da köylülerin sana mesaj yollamasına olanak tanır.
qstr_Prison_Tower|Mahkûm Kulesi
qstr_A_prison_tower_reduc|Mahkûm Kulesi, burada tutulan mahkûmların başarıyla kaçma şansını düşürür.
qstr_Prosperity_of_{s2}_h|{s2}nde refah seviyesi {s3} durumdan {s4} durumuna geçti.
qstr_{s4}_looks_upset.|{s4} sinirli görünüyor.
qstr_your_party|grubun
qstr_{reg0?One_of_your_pr|{reg0?Senin mahkûmun olan, :}{s3}ndan {s1} tutsaklıktan kaçtı!
qstr_You_brought_{reg3}_h|{s1} için {reg3} baş sığır götürdün.
qstr_I_heard_that_there_w|Yakında {s62} içinde bir turnuva olacağını duydum.
qstr_I_heard_some_people_|{s6} adlı kişinin gerçekten öldüğüne bazı insanların inanmadıklarını duydum.
qstr_I_heard_a_traveller_|Bu toprakların dışında yolculuk eden bir gezginin {s6} ile karşılaştığını duydum.
qstr_I_heard_that_{s6}_in|{s6} olarak bilinen kişinin {s61}'{.den} tahtı alabilmek için yeni bir ordu hazırlamakta olduğunu duydum
qstr_I_heard_that_one_can|{s63}nde çok ucuza {s62} bulunduğunu duydum.
qstr_I_heard_that_they_pa|{s63}nde {s62} için çok yüksek fiyatlar ödendiğini duydum.
qstr_two_days_ago|iki gün önce
qstr_Best_threat_of_{s4}_|{s4} en iyi tehdit {reg1} değerinde
qstr_No_center_found_to_d|Savunulacak toprak yok
qstr_You_gain_right_to_ru|Yönetme hakkı kazandın
qstr_You_lose_right_to_ru|Yönetme hakkını kaybettin
qstr_{reg0}_denars_added_|Hazineye {reg0} dinar aktarıldı
qstr_{reg0}_denars_remove|Hazineden {reg0} dinar harcandı
qstr_{s1}_and_{s2}_have_e|{s1} ve {s2} ittifak anlaşması imzaladılar.
qstr_{s1}_and_{s2}_have_c|{s1} ve {s2} savunma anlaşması imzaladılar.
qstr_{s1}_and_{s2}_have_co|{s1} ve {s2} ticaret anlaşması imzaladılar.
qstr_{s1}_and_{s2}_have_con|{s1} ve {s2} saldırmazlık paktı imzaladılar.
qstr_{s5}_patrol|{s5} devriyesi
qstr_Transfer_to_{s5}|{s5} garnizon askerleri
qstr_{s5}_scout|{s5} gözcüsü
qstr_{s4}_has_returned_fr|{s4} sürgünden döndü,{s5}ndan {s6} huzurunda sığınma talep ediyor.
qstr_{s4}_has_been_grante|{s4} {s5}ndan {s6} tarafından affedildi ve sürgünden döndü.
qstr_Given_the_way_things|Aramızdaki olaylardan dolayı, {playername}, böyle bir anlaşma yapmamın akıllıca olduğunu sanmıyorum.
qstr_{playername}_I_am_gr|{playername}, sana minnettarım, ama insanların gözünde yönetici olacak kadar yeterli potansiyelin yok.Seninle evlenmek tahta oturma amacımı zedeler.
qstr_{playername}_I_know_|{playername}, Sen olmasaydın bu tahta oturamazdım, ama adın Kalradya diyarında pek meşhur değil.Seninle evlenmek iyi bir eşleşme olmaz ve benim kendi taht hedefimi zedeler.
qstr_{playername}_I_am_gra|{playername}, hakkım olan tahtımı almam için sağladığın yardım için teşekkürler, ama benimle eşleşecek kadar yeterli kişisel birikimin yok.Bu yanlış bir eşleşme olurdu.
qstr_{playername}_I_am_grat|{playername}, sana minnettarım, ama kabul edersem bu {s15} gibi onuru seninle aynı veya senden çok olan güçlü lordları kızdırır.
qstr_{playername}_I_am_grate|{playername}, sana minnettarım, ama kabul edersem {s15} gibi onuru seninle aynı veya senden çok olan güçlü lordları gücendiririm.
qstr_{playername}_while_I|{playername}, sana ne kadar minnettar olsamda, itiraf etmeliyim ki ben {s15}dan hoşlanıyorum.
qstr_Our_realm_has_too_fe|Krallığımızın çok az derebeyi var. Şu anki riski devlet meselesinden dolayı yeni derebeylerini çekmek için potansiyel siyasi müttefiğimizi cezbetmeliyim ve şu ana kadar hiç {reg65?talip:aday} yok.
qstr_Because_I_have_insuf|{s15} kıyasla yetersiz mal varlığım olduğundan, eğer böyle bir anlaşmaya girersem, kukla gibi gözükme riskine girmiş olur ve krallığımın istikrarını tehlikeye atarım.
qstr_Because_my_personal_|Kişisel mal varlığım {s14}ndaki lordlara kıyasla çok yetersiz olduğundan, eğer böyle bir anlaşma yaparsam kukla gibi gözükür, krallığımın istikrarını tehlikeye atmış olurum.
qstr_I_am_grateful_to_you|Sana minnettarım, {playername}, teklifinin siyasi olarak uygulanabilmesi için {s14}ndaki lordlar arasında çok fazla düşmanın var.Kabul edersem, bir isyan kopabilir.
qstr_You_have_engendered_|Son zamanlarda çok fazla tartışmaya neden oldun, {playername} .Bu sefer kabul edersem, {s14}ndaki lordlar arasında bir isyan kopabilir.Bunu sinirler yatışınca tekrar görüşelim.
qstr_If_you_desire_to_lea|Eğer {s14}na benimle liderlik etmek istiyorsan, derebeylerim arasında destek topla ve benim mareşalim ol ve onlara nasıl bir savaş lideri olduğunu göster.
qstr_Our_realm_has_lost_t|Krallığımız çok fazla toprak kaybetti.Bir zamanlar {s1} elimizdeydi ancak şimdi sadece {s0} var.Şu anki riskli durumu göze alarak diğer hükümdarlarla pazarlık için siyasi müttefikliği sürdürmeyilim, ancak şu ana kadar {reg65?talip:aday} yok. {s14} topraklarını eski şanına kavuştur o zaman benimle birlikte {kocam/karım} olarak yönetmene izin vereceğim.
qstr_{s0}_{reg0?have:has}|{s0} yaban ellere gitti. {s14} topraklarını gerçek sahibine kavuştur o zaman benimle birlikte {kocam/karım} olarak yönetmene izin vereceğim.
qstr_You_have_only_been_m|Sadece {reg0} gündür mareşalsın.Bunu sen en az iki hafta yetkide kaldıktan sonra konuşalım.
qstr_If_not_for_you_I_wou|Sen olmasaydın bu tahtta oturuyor olmazdım, {playername}.Uzun yolculuğumuza başladığımızda, sadece birkaç kişi beni destekleyecek cesarete sahipti.Ve daha azı benim için hayatını tehlikeye atabilirdi. Ama sen kendini benim düşmanlarımın önüne atmak için bir dakika bile düşünmedin. Beraber yürüdük biz bu yollarda ve Tanrı nın yardımıyla galip geldik.Seni memnuniyetle {kocam/karım} ve {s14}nın eş yöneticisi olarak kabul edeceğim.
qstr_You_sold_{reg1}_{reg|{reg1} eşya {s0} tarafından alındı ve {reg0} dinar kazandın.
qstr_You_sold_{reg1}_{reg3|{reg1} eşya {s0} tarafından alındı ve {reg0} dinar kazandın.
qstr_You_have_bought_{reg|{reg2} yiyecek aldın ve {reg1} dinar kaybettin.
qstr_You_sold_{reg2}_{reg|{reg2} tür çürük yiyecek sattın ve {reg1} dinar kazandın.
qstr_axe|balta
qstr_spear|mızrak
qstr_bow|yay
qstr_sword|kılıç
qstr_axes|baltalar
qstr_spears|mızraklar
qstr_bows|yaylar
qstr_swords|kılıçlar
qstr_swing_my_axe|baltamı savur
qstr_lift_my_spear|mızrağımı kaldır
qstr_loose_my_arrows|okumu serbest bırak
qstr_swing_my_sword|kılıcımı savur
qstr_sultan|sultan
qstr_khans|khanlar
qstr_sultans|sultanlar
qstr_kings|krallar
qstr_lord|lord
qstr_lords|lordlar
qstr_goatherd|keçiçobanı
qstr_swineherd|domuzçobanı
qstr_stable_{boy/girl}|stable {boy/girl}
qstr_shepherd_{boy/girl}|çoban {erkek/kız}
qstr_kvass|kvas
qstr_kumis|kımız
qstr_mead|bal likörü
qstr_wine|şarap
qstr_{reg6?M:m}y_poppet|{reg6?B:b}enim kuklam
qstr_{reg0?Y:y}ou|{reg0?S:s}en
qstr_{reg0?M:m}yself|{reg0?K:k}endim
qstr_{reg0?O:o}ur_{s1}_{s|{reg0?B:b}izim {s1}{.m}{.i}z {s0}
qstr_{reg0?M:m}y_{s1}_{s0|{reg0?B:b}enim {s1}{.m} {s0}
qstr_{reg0?Y:y}our_{s1}_{|{reg0?S:s}enin {s1}{.n} {s0}
qstr_{s2}:_{reg3}_{reg4}_|{s2}: {reg3}, {reg4} days
qstr_{s4}:_{reg4}|{s4}: {reg4}
qstr_{s1}_gathering_suppo|{s1}(destek topluyor)
qstr_{s1}__intelligence_|{s1} (zekâ)
qstr_{s1}__ambassy_|{s1} (elçilik)
qstr_{s1}__minister|{s1} (bakan)
qstr_{s1}__under_arms_|{s1} (silahlanmış)
qstr_{s1}__attempting_to_|{s1} (katılma girişimi)
qstr_{s1}__separated_afte|{s1} (savaştan sonra dağıldı)
qstr__knows_of_you.| seni tanıyor.
qstr__has_no_opinion_abou| senin hakkında bir bilgisi yok.
qstr_{s57}_and_{s50}|{s57} ve {s50}
qstr_Calradia.|Kalradya.
qstr_sworn_man|yeminli adam
qstr_ruler|yönetici
qstr_free_man|özgür adam
